#DataThief /data/Documents/CU Boulder/Year 1 2014-2015/ASEN 6037 Turbulence/Project_02/data/YuGirimaji_Fig14.png Friday 8-May-2015 12:32:40 AM
0.9021, -0.0286
0.902, -0.0294
0.9625, -0.0301
0.9624, -0.0308
0.9623, -0.0316
0.9623, -0.0323
0.9622, -0.033
0.9621, -0.0338
1.0226, -0.0345
1.0225, -0.0352
1.0225, -0.036
1.0829, -0.0367
1.0828, -0.0374
1.0828, -0.0382
1.0827, -0.0389
1.0826, -0.0397
1.0826, -0.0404
1.0825, -0.0411
1.1429, -0.0419
1.1429, -0.0426
1.1428, -0.0433
1.1427, -0.0441
1.1427, -0.0448
1.1426, -0.0455
1.1425, -0.0463
1.203, -0.047
1.2029, -0.0477
1.2029, -0.0485
1.2028, -0.0492
1.2027, -0.0499
1.2027, -0.0507
1.2631, -0.0514
1.263, -0.0521
1.263, -0.0529
1.2629, -0.0536
1.2628, -0.0543
1.2628, -0.0551
1.2627, -0.0558
1.3232, -0.0565
1.3231, -0.0573
1.323, -0.058
1.323, -0.0588
1.3229, -0.0594
1.3228, -0.0602
1.3833, -0.061
1.3832, -0.0617
1.3831, -0.0624
1.3831, -0.0632
1.383, -0.0639
1.3829, -0.0646
1.3829, -0.0654
1.3828, -0.0661
1.4433, -0.0668
1.4432, -0.0676
1.4431, -0.0683
1.4431, -0.069
1.443, -0.0698
1.4429, -0.0705
1.4429, -0.0712
1.5032, -0.072
1.5032, -0.0727
1.5032, -0.0735
1.503, -0.0742
1.503, -0.0749
1.503, -0.0757
1.5029, -0.0764
1.5028, -0.0771
1.5633, -0.0779
1.5632, -0.0786
1.5631, -0.0793
1.5631, -0.0801
1.563, -0.0808
1.5629, -0.0815
1.6234, -0.0823
1.6233, -0.083
1.6233, -0.0836
1.6232, -0.0845
1.6231, -0.0852
1.6231, -0.0859
1.623, -0.0867
1.6834, -0.0874
1.6834, -0.0881
1.6833, -0.0889
1.6832, -0.0896
1.6832, -0.0904
1.6831, -0.0911
1.683, -0.0918
1.7435, -0.0926
1.7433, -0.0933
1.7433, -0.094
1.7433, -0.0948
1.7431, -0.0955
1.7431, -0.0962
1.8035, -0.097
1.8035, -0.0977
1.8035, -0.0984
1.8034, -0.0992
1.8033, -0.0999
1.8033, -0.1006
1.8032, -0.1014
1.8637, -0.1021
1.8636, -0.1028
1.8635, -0.1036
1.8635, -0.1043
1.8634, -0.1051
1.8633, -0.1058
1.8633, -0.1065
1.8632, -0.1073
1.8631, -0.108
1.9236, -0.1087
1.9235, -0.1095
1.9234, -0.1102
1.9234, -0.1109
1.9233, -0.1117
1.9232, -0.1124
1.9837, -0.1131
1.9836, -0.1139
1.9835, -0.1146
1.9835, -0.1153
1.9834, -0.1161
1.9832, -0.1168
2.0438, -0.1175
2.0437, -0.1183
2.0437, -0.119
2.0436, -0.1197
2.0435, -0.1205
2.104, -0.1212
2.1039, -0.1219
2.1038, -0.1227
2.1038, -0.1234
2.1037, -0.1242
2.1036, -0.1249
2.1036, -0.1256
2.164, -0.1264
2.164, -0.1271
2.1639, -0.1278
2.1638, -0.1286
2.1638, -0.1293
2.1637, -0.13
2.2241, -0.1308
2.2241, -0.1315
2.224, -0.1322
2.2239, -0.133
2.2239, -0.1337
2.2238, -0.1344
2.2843, -0.1352
2.2842, -0.1359
2.2841, -0.1366
2.2841, -0.1374
2.284, -0.1381
2.2839, -0.1389
2.3444, -0.1396
2.3443, -0.1403
2.3442, -0.1411
2.3442, -0.1418
2.3441, -0.1425
2.4045, -0.1433
2.4045, -0.144
2.4043, -0.1447
2.4043, -0.1455
2.4043, -0.1461
2.4647, -0.1469
2.4647, -0.1477
2.4646, -0.1484
2.4645, -0.1491
2.4645, -0.1499
2.4644, -0.1506
2.5248, -0.1513
2.5248, -0.1521
2.5247, -0.1528
2.5852, -0.1535
2.5851, -0.1543
2.585, -0.155
2.585, -0.1557
2.6454, -0.1565
2.6453, -0.1572
2.6453, -0.158
2.6452, -0.1587
2.7057, -0.1594
2.7056, -0.1602
2.7055, -0.1609
2.7055, -0.1616
2.7659, -0.1623
2.7658, -0.1631
2.7658, -0.1638
2.7657, -0.1646
2.826, -0.1653
2.826, -0.166
2.826, -0.1668
2.8864, -0.1675
2.8864, -0.1682
2.8862, -0.169
2.9468, -0.1697
2.9466, -0.1703
3.0072, -0.1712
3.0071, -0.1719
3.0675, -0.1726
3.0675, -0.1734
3.128, -0.1734
3.1279, -0.1741
3.1884, -0.1748
3.1883, -0.1756
3.2488, -0.1756
3.2487, -0.1763
3.2487, -0.177
3.3091, -0.1778
3.3091, -0.1785
3.3695, -0.1792
3.43, -0.18
3.4904, -0.1807
3.5509, -0.1814
3.6114, -0.1814
3.6718, -0.1822
3.7323, -0.1822
3.7928, -0.1822
3.8533, -0.1829
3.9138, -0.1829
3.9743, -0.1829
4.0348, -0.1829
4.0954, -0.1829
4.1559, -0.1829
4.2163, -0.1836
4.2768, -0.1836
4.3373, -0.1836
4.3979, -0.1829
4.4584, -0.1829
4.519, -0.1829
4.5795, -0.1821
4.6401, -0.1821
4.7006, -0.1821
4.761, -0.1821
4.8216, -0.1814
4.8822, -0.1814
4.9428, -0.1806
5.0033, -0.1799
5.0639, -0.1799
5.1244, -0.1791
5.1849, -0.1791
5.2455, -0.1791
5.306, -0.1784
5.3666, -0.1784
5.4271, -0.1784
5.4877, -0.1777
5.5482, -0.1777
5.6088, -0.1769
5.6693, -0.1762
5.7299, -0.1754
5.7904, -0.1754
5.7905, -0.1747
5.851, -0.1747
5.9115, -0.1747
5.9721, -0.174
6.0326, -0.174
6.0932, -0.1732
