#DataThief /data/Documents/CU Boulder/Year 1 2014-2015/ASEN 6037 Turbulence/Project_02/data/YuGirimaji_Fig15.png Friday 8-May-2015 12:37:32 AM
0.9729, -0.0621
0.9727, -0.0627
1.0333, -0.0633
1.0333, -0.0639
1.0332, -0.0646
1.0332, -0.0652
1.0332, -0.0658
1.0332, -0.0664
1.0331, -0.067
1.0331, -0.0676
1.0331, -0.0682
1.0936, -0.0688
1.0935, -0.0695
1.0935, -0.0701
1.0935, -0.0707
1.0935, -0.0713
1.0934, -0.0719
1.0934, -0.0725
1.0934, -0.0731
1.0934, -0.0738
1.0933, -0.0744
1.0933, -0.075
1.1538, -0.0756
1.1538, -0.0762
1.1537, -0.0768
1.1537, -0.0774
1.1537, -0.078
1.1537, -0.0787
1.1536, -0.0793
1.1536, -0.0799
1.1536, -0.0805
1.1536, -0.0811
1.1535, -0.0817
1.214, -0.0823
1.214, -0.0829
1.214, -0.0836
1.2139, -0.0842
1.2139, -0.0848
1.2139, -0.0854
1.2139, -0.086
1.2138, -0.0866
1.2138, -0.0872
1.2138, -0.0878
1.2138, -0.0885
1.2742, -0.0891
1.2742, -0.0897
1.2742, -0.0903
1.2742, -0.0909
1.2741, -0.0915
1.2741, -0.0921
1.2741, -0.0927
1.2741, -0.0934
1.274, -0.094
1.274, -0.0946
1.3345, -0.0952
1.3344, -0.0958
1.3344, -0.0964
1.3344, -0.097
1.3344, -0.0976
1.3344, -0.0983
1.3343, -0.0989
1.3343, -0.0995
1.3343, -0.1001
1.3343, -0.1007
1.3947, -0.1013
1.3947, -0.1019
1.3947, -0.1025
1.3946, -0.1032
1.3946, -0.1038
1.3946, -0.1044
1.3946, -0.105
1.3946, -0.1056
1.3945, -0.1062
1.3945, -0.1068
1.455, -0.1075
1.4549, -0.1081
1.4549, -0.1087
1.4549, -0.1093
1.4549, -0.1099
1.4548, -0.1105
1.4548, -0.1111
1.4548, -0.1117
1.4548, -0.1124
1.5152, -0.113
1.5152, -0.1136
1.5152, -0.1142
1.5152, -0.1148
1.5151, -0.1154
1.5151, -0.116
1.5151, -0.1166
1.5151, -0.1173
1.515, -0.1179
1.515, -0.1185
1.5755, -0.1191
1.5755, -0.1197
1.5754, -0.1203
1.5754, -0.1209
1.5754, -0.1215
1.5754, -0.1222
1.5753, -0.1228
1.5753, -0.1234
1.5753, -0.124
1.6357, -0.1246
1.6357, -0.1252
1.6357, -0.1258
1.6357, -0.1264
1.6357, -0.1271
1.6356, -0.1277
1.6356, -0.1283
1.6356, -0.1289
1.696, -0.1295
1.696, -0.1301
1.696, -0.1307
1.696, -0.1313
1.6959, -0.132
1.6959, -0.1326
1.7564, -0.1332
1.7564, -0.1338
1.7563, -0.1344
1.7563, -0.135
1.7563, -0.1356
1.7563, -0.1362
1.8167, -0.1369
1.8167, -0.1375
1.8167, -0.1381
1.8167, -0.1387
1.8166, -0.1393
1.8166, -0.1399
1.8166, -0.1405
1.8166, -0.1411
1.877, -0.1418
1.877, -0.1424
1.877, -0.143
1.8769, -0.1436
1.8769, -0.1442
1.8769, -0.1448
1.9374, -0.1454
1.9373, -0.1461
1.9373, -0.1467
1.9373, -0.1473
1.9373, -0.1479
1.9372, -0.1485
1.9977, -0.1491
1.9977, -0.1497
1.9976, -0.1503
1.9976, -0.151
1.9976, -0.1516
2.0581, -0.1522
2.058, -0.1528
2.058, -0.1534
2.058, -0.154
2.1184, -0.1546
2.1184, -0.1552
2.1184, -0.1559
2.1184, -0.1565
2.1788, -0.1571
2.1788, -0.1577
2.1788, -0.1583
2.1788, -0.1589
2.1787, -0.1595
2.1787, -0.1601
2.2392, -0.1608
2.2391, -0.1614
2.2391, -0.162
2.2995, -0.1626
2.2995, -0.1632
2.2995, -0.1638
2.3599, -0.1644
2.3599, -0.165
2.3599, -0.1657
2.4203, -0.1663
2.4203, -0.1669
2.4808, -0.1675
2.4808, -0.1681
2.5412, -0.1687
2.6017, -0.1693
2.6017, -0.1699
2.6622, -0.1699
2.6621, -0.1706
2.7226, -0.1712
2.783, -0.1718
2.8435, -0.1724
2.904, -0.1724
2.9645, -0.1724
3.0249, -0.1724
3.0854, -0.1724
3.1459, -0.1724
3.2064, -0.1718
3.2669, -0.1712
3.3274, -0.1705
3.3879, -0.1699
3.3879, -0.1693
3.4484, -0.1687
3.4484, -0.1681
3.5089, -0.1675
3.509, -0.1669
3.5695, -0.1663
3.5695, -0.1656
3.5695, -0.165
3.63, -0.1644
3.63, -0.1638
3.6301, -0.1632
3.6905, -0.1626
3.6905, -0.162
3.6905, -0.1613
3.6905, -0.1607
3.6907, -0.1601
3.6907, -0.1595
3.7511, -0.1589
3.7511, -0.1583
3.7511, -0.1577
3.8117, -0.1571
3.8117, -0.1564
3.8117, -0.1558
3.8117, -0.1552
3.8117, -0.1546
3.8117, -0.154
3.8723, -0.1534
3.8723, -0.1528
3.8723, -0.1522
3.8723, -0.1515
3.8723, -0.1509
3.8725, -0.1503
3.933, -0.1497
3.933, -0.1491
3.933, -0.1485
3.933, -0.1479
3.933, -0.1473
3.9331, -0.1466
3.9936, -0.146
3.9936, -0.1454
3.9936, -0.1448
3.9936, -0.1442
3.9937, -0.1436
3.9937, -0.143
3.9937, -0.1423
3.9937, -0.1417
4.0542, -0.1411
4.0543, -0.1405
4.0543, -0.1399
4.0543, -0.1393
4.0543, -0.1387
4.0544, -0.1381
4.0544, -0.1374
4.0544, -0.1368
4.1149, -0.1362
4.1149, -0.1356
4.1149, -0.135
4.115, -0.1344
4.115, -0.1338
4.115, -0.1332
4.115, -0.1325
4.1151, -0.1319
4.1756, -0.1313
4.1756, -0.1307
4.1756, -0.1301
4.1756, -0.1295
4.1757, -0.1289
4.1757, -0.1283
4.1757, -0.1276
4.1757, -0.127
4.1757, -0.1264
4.2362, -0.1258
4.2363, -0.1252
4.2363, -0.1246
4.2363, -0.124
4.2363, -0.1233
4.2364, -0.1227
4.2364, -0.1221
4.2364, -0.1215
4.2364, -0.1209
4.2365, -0.1203
4.297, -0.1197
4.297, -0.1191
4.297, -0.1184
4.297, -0.1178
4.2971, -0.1172
4.2971, -0.1166
4.2971, -0.116
4.2971, -0.1154
4.2971, -0.1148
4.2972, -0.1142
4.2972, -0.1135
4.3577, -0.1129
4.3577, -0.1123
4.3577, -0.1117
4.3578, -0.1111
4.3578, -0.1105
4.3578, -0.1099
4.3578, -0.1093
4.3578, -0.1086
4.3578, -0.108
4.3578, -0.1074
4.3578, -0.1068
4.3578, -0.1062
4.4184, -0.1056
4.4184, -0.105
4.4184, -0.1044
4.4184, -0.1037
4.4184, -0.1031
4.4186, -0.1025
4.4186, -0.1019
4.4186, -0.1013
4.4186, -0.1007
4.4187, -0.1001
4.4187, -0.0994
4.4187, -0.0988
4.4187, -0.0982
4.4187, -0.0976
4.4792, -0.097
4.4793, -0.0964
4.4793, -0.0958
4.4793, -0.0952
4.4793, -0.0945
4.4794, -0.0939
4.4794, -0.0933
4.4794, -0.0927
4.4794, -0.0921
4.4795, -0.0915
4.4795, -0.0909
4.4795, -0.0903
4.4795, -0.0896
4.4795, -0.089
4.5401, -0.0884
4.5401, -0.0878
4.5401, -0.0872
4.5401, -0.0866
4.5401, -0.086
4.5402, -0.0854
4.5402, -0.0847
4.5402, -0.0841
4.5402, -0.0835
4.5403, -0.0829
4.5403, -0.0823
4.5403, -0.0817
4.5403, -0.0811
4.5404, -0.0804
4.5404, -0.0798
4.6009, -0.0792
4.6009, -0.0786
4.6009, -0.078
4.6009, -0.0774
4.601, -0.0768
4.601, -0.0762
4.601, -0.0755
4.601, -0.0749
4.6011, -0.0743
4.6011, -0.0737
4.6011, -0.0731
4.6011, -0.0725
4.6012, -0.0719
4.6012, -0.0713
4.6012, -0.0706
4.6617, -0.07
4.6617, -0.0694
4.6617, -0.0688
4.6618, -0.0682
4.6618, -0.0676
4.6618, -0.067
4.6618, -0.0664
4.6619, -0.0657
4.6619, -0.0651
4.6619, -0.0645
4.6619, -0.0639
4.662, -0.0633
4.662, -0.0627
4.662, -0.0621
4.662, -0.0615
4.662, -0.0608
4.7225, -0.0602
4.7226, -0.0596
4.7226, -0.059
4.7226, -0.0584
4.7226, -0.0578
4.7227, -0.0572
4.7227, -0.0565
4.7227, -0.0559
4.7227, -0.0553
4.7227, -0.0547
4.7227, -0.0541
4.7227, -0.0535
4.7227, -0.0529
4.7229, -0.0523
4.7229, -0.0516
4.7229, -0.051
4.7229, -0.0504
4.7229, -0.0498
4.7229, -0.0492
4.7835, -0.0486
4.7835, -0.048
4.7835, -0.0474
4.7835, -0.0467
4.7835, -0.0461
4.7835, -0.0455
4.7835, -0.0449
4.7835, -0.0443
4.7837, -0.0437
4.7837, -0.0431
4.7837, -0.0425
4.7837, -0.0418
4.7837, -0.0412
4.8441, -0.0406
4.8443, -0.04
4.8443, -0.0394
4.8443, -0.0388
4.8443, -0.0382
4.8444, -0.0376
4.8444, -0.0369
4.8444, -0.0363
4.8444, -0.0357
4.8445, -0.0351
4.8445, -0.0345
4.8445, -0.0339
4.8445, -0.0333
4.8445, -0.0326
4.905, -0.032
4.9051, -0.0314
4.9051, -0.0308
4.9051, -0.0302
4.9051, -0.0296
4.9052, -0.029
4.9052, -0.0284
4.9052, -0.0277
4.9052, -0.0271
4.9053, -0.0265
4.9053, -0.0259
4.9053, -0.0253
4.9053, -0.0247
4.9053, -0.0241
4.9054, -0.0235
4.9054, -0.0228
4.9054, -0.0222
4.9659, -0.0216
4.9659, -0.021
4.966, -0.0204
4.966, -0.0198
4.966, -0.0192
4.966, -0.0186
4.9661, -0.0179
4.9661, -0.0173
4.9661, -0.0167
4.9661, -0.0161
4.9662, -0.0155
4.9662, -0.0149
4.9662, -0.0143
4.9662, -0.0137
4.9662, -0.013
4.9663, -0.0124
5.0268, -0.0118
5.0268, -0.0112
5.0268, -0.0106
5.0268, -9.9729e-3
